voxel,x,y,z,voxel_idx,n_nonmissing,p_zero,n_outlier_removed,mad,var_I,error,mean_I,converged
7024533,117,128,123,66,20,0.0,0,1.5184169,1.041119752124076,0.8564969941033228,-0.12768632453408113,1.0
7024747,107,129,123,67,20,0.0,1,0.58762234,0.11192628617561885,0.10364899460547936,0.1817414439216629,1.0
7024748,108,129,123,68,20,0.0,1,0.5614614,0.18131634725049417,0.03802596610205374,0.16988603298899072,1.0
7024749,109,129,123,69,20,0.0,1,0.47490624,0.38422843103356413,0.00734099979641157,0.08349312581817674,1.0
7024750,110,129,123,70,20,0.0,0,0.9149175,0.4663150524219023,0.24647397000894897,-0.024815194320760854,1.0
7024751,111,129,123,71,20,0.0,0,1.2750701,0.2676293261321567,0.8397789576789754,-0.3594320152714945,1.0
7024752,112,129,123,72,20,0.0,0,1.5011954,0.5426553826150065,0.9256444492796345,-0.6307463943969308,1.0
7024753,113,129,123,73,20,0.0,0,1.5534949,0.9748356312622763,0.7645756026041385,-0.7007168966539502,1.0
7024754,114,129,123,74,20,0.0,0,1.3673807,1.225886349608283,0.7938906583471108,-0.9088686094047386,1.0
7024756,116,129,123,76,20,0.0,3,0.83163106,0.1437119370248287,0.6536501092717624,-0.5500390467610052,1.0
7024757,117,129,123,77,20,0.0,0,1.3616717,1.037749944931177,0.5559192908789117,-0.11141662102721885,1.0
7024971,107,130,123,78,20,0.0,2,0.30701163,0.06384885153822568,0.03586814265223533,0.05412015269987571,1.0
7024973,109,130,123,80,20,0.0,0,0.6488978,0.3161157414320916,0.26480445861067864,0.10166296362017423,1.0
7024974,110,130,123,81,20,0.0,0,1.0896422,0.38101987831566636,0.5266567088691021,-0.059422309732154094,1.0
7024975,111,130,123,82,20,0.0,0,0.9687691,0.1565993881837679,0.9273808574411023,-0.3566921229684993,1.0
7024976,112,130,123,83,20,0.0,0,1.3438721,0.15080325922726526,1.3165619548868386,-0.6337252557496041,1.0
7024977,113,130,123,84,20,0.0,0,1.3406032,0.690622151444734,0.5733742151877311,-0.6038303652959585,1.0
7024978,114,130,123,85,20,0.0,3,0.9293673,0.35891301319914265,0.19570087680124504,-0.2764738747616569,1.0
7024979,115,130,123,86,20,0.0,0,0.98539263,0.6365136701418667,0.6494805715244489,-0.6144324544613946,1.0
7024980,116,130,123,87,20,0.0,0,1.2485363,0.521529869426951,0.5644899285057011,-0.2742935866118693,1.0
7024981,117,130,123,88,20,0.0,0,1.2393924,0.6233270538913073,0.5693006370333168,0.03899762034387887,1.0
7025195,107,131,123,89,20,0.0,1,0.5250261,0.15746087830755065,0.09350313171373112,0.17949958755433462,1.0
7025196,108,131,123,90,20,0.0,1,0.47308666,0.30109647342683443,0.020904672981013245,0.12808993321900336,1.0
7025197,109,131,123,91,20,0.0,0,0.7187868,0.4515701601494511,0.1882067729809744,0.1038027170468881,1.0
7025198,110,131,123,92,20,0.0,0,1.2283906,0.2884082636296634,0.639298261776419,-0.1458371946965489,1.0
7025199,111,131,123,93,20,0.0,0,1.2540272,0.4069950573613393,0.6216245305275386,-0.28041189031650254,1.0
7025200,112,131,123,94,20,0.0,0,1.4663938,0.7350180339804921,0.3170903539810013,-0.3669538497884245,1.0
7025201,113,131,123,95,20,0.0,0,1.1646292,0.6670499897405172,0.21328353771071584,-0.41264340281967027,1.0
7025202,114,131,123,96,20,0.0,1,0.8663275,0.39467626397279576,0.4694229304652393,-0.4736921646905805,1.0
7025203,115,131,123,97,20,0.0,0,1.2014813,0.339681629806355,0.9601936549226725,-0.49939955769988253,1.0
7025204,116,131,123,98,20,0.0,0,1.205651,0.3314925692770636,0.6928147450498793,-0.21110068261360687,1.0
7025205,117,131,123,99,20,0.0,0,1.2147429,0.35663820281982705,0.5942961380565932,0.1330570540209128,1.0
7025419,107,132,123,100,20,0.0,1,0.6184949,0.2220659430694138,0.11515044524397548,0.24414908129268975,1.0
7025420,108,132,123,101,20,0.0,0,0.88592696,0.2639096801232478,0.3144051335717665,0.18846509607830983,1.0
7025421,109,132,123,102,20,0.0,0,1.1706555,0.3842558357684835,0.43402914333922804,0.03744108974909389,1.0
7025422,110,132,123,103,20,0.0,0,1.3652616,0.5089174030259922,0.4925495449904363,-0.1458549145663407,1.0
7025423,111,132,123,104,20,0.0,0,1.2524207,0.6063078920279439,0.7449984888776839,-0.2935518622234935,1.0
7025424,112,132,123,105,20,0.0,0,1.2383158,0.7063209115896504,0.7476455845344753,-0.39983448306069636,1.0
7025425,113,132,123,106,20,0.0,0,1.1626405,0.526778512225163,0.5167527653098912,-0.4287236793921784,1.0
7025426,114,132,123,107,20,0.0,1,1.0203418,0.5897597843323267,0.36436770183804446,-0.3518580600013721,1.0
7025427,115,132,123,108,20,0.0,1,1.2476083,0.2173659989003529,0.7496947652719014,-0.21320007458235166,1.0
7025428,116,132,123,109,20,0.0,1,1.0911335,0.17872194279404488,0.7942635478262815,-0.01470688654401752,1.0
7025429,117,132,123,110,20,0.0,1,0.9036753,0.571801097046642,0.13873355853702182,0.29992811134902864,1.0
7025643,107,133,123,111,20,0.0,0,0.8074625,0.394788759376191,0.16079650345182675,0.3731431813423632,1.0
7025644,108,133,123,112,20,0.0,0,0.8965256,0.34347510540121523,0.2660683204010331,0.20228303968917413,1.0
7025645,109,133,123,113,20,0.0,0,1.4922134,0.2614979615698705,0.9503097790905978,-0.013114258613058843,1.0
7025646,110,133,123,114,20,0.0,0,1.3498255,0.6773948448266983,0.7207418824103278,-0.10843522099768049,1.0
7025647,111,133,123,115,20,0.0,0,1.0436511,0.6452215397172207,0.6036376190718707,-0.24857177956282864,1.0
7025648,112,133,123,116,20,0.0,1,1.0921693,0.6760424131664173,0.14249952154574078,-0.19608577582681672,1.0
7025649,113,133,123,117,20,0.0,1,1.1747675,0.4448865626545635,0.3420129830102667,-0.26200368936546997,1.0
7025650,114,133,123,118,20,0.0,2,1.0497253,0.4426381568080456,0.29215158585920203,-0.15884050176967487,1.0
7025651,115,133,123,119,20,0.0,1,1.290729,0.23853777966237802,0.6444300887206359,-0.10982814748070914,1.0
7025652,116,133,123,120,20,0.0,1,1.032854,0.22042200267995515,0.7195041288190223,0.05514811295810347,1.0
7025653,117,133,123,121,20,0.0,2,0.7727421,0.4532373425184379,0.23021046719497743,0.3582792091237446,1.0
7080747,107,123,124,122,20,0.0,0,1.1503111,1.0108538298290655,0.18157201439143417,0.45283620059591756,1.0
7080748,108,123,124,123,20,0.0,1,0.7807889,0.5139661139318487,0.07673948814445489,0.19820007298674341,1.0
7080749,109,123,124,124,20,0.0,0,1.0892358,0.7589001676385703,0.2688583095834694,0.26660267279715744,1.0
7080750,110,123,124,125,20,0.0,0,0.9460358,1.0391722416147462,0.2851134052828551,0.1420334670554261,1.0
7080751,111,123,124,126,20,0.0,0,1.5555955,1.0394287395919763,0.6372628837509853,-0.1589494313053085,1.0
7080752,112,123,124,127,20,0.0,0,1.7927332,2.280726757431786,0.23693544318191806,-0.3475563973412243,1.0
7080753,113,123,124,128,20,0.0,0,2.0123746,2.4566423370149906,0.3669133039780568,-0.5374628156492244,1.0
7080754,114,123,124,129,20,0.0,0,2.0054202,2.6112685553170105,0.475832272851078,-0.621011823434623,1.0
7080755,115,123,124,130,20,0.0,0,2.0539362,2.7176416108297365,0.32200583177884146,-0.6020479202181934,1.0
7080756,116,123,124,131,20,0.0,0,1.5520222,2.66943807175359,0.3612214174252569,-0.42201569676298784,1.0
7080757,117,123,124,132,20,0.0,3,0.99157274,0.9291630487032037,0.6909853763728055,0.08340257704327857,1.0
7080971,107,124,124,133,20,0.0,0,1.065782,0.8111690085308877,0.27562594876216384,0.37256606796307423,1.0
7080972,108,124,124,134,20,0.0,0,0.88700163,0.4923994097637587,0.3089859178749891,0.3448816760993304,1.0
7080973,109,124,124,135,20,0.0,0,1.0420699,0.5615997724034277,0.4431825355102908,0.205301238224532,1.0
7080974,110,124,124,136,20,0.0,1,0.8568841,0.705091409686487,0.1106634063503323,-0.1094498535702981,1.0
7080975,111,124,124,137,20,0.0,0,1.1514585,1.031450100627879,0.4411099983180272,-0.1650977696983088,1.0
7080976,112,124,124,138,20,0.0,0,1.6322141,1.5349276953534654,0.555494667937703,-0.46958895008265816,1.0
7080977,113,124,124,139,20,0.0,0,1.976308,2.1148751180335243,0.31928519344370804,-0.5560812026119529,1.0
7080978,114,124,124,140,20,0.0,0,2.3965418,2.4393908195773855,0.3108446969459915,-0.611036717890974,1.0
7080979,115,124,124,141,20,0.0,0,2.1777134,2.490324073628198,0.4011379607609365,-0.6096644699573313,1.0
7080980,116,124,124,142,20,0.0,2,1.3806547,1.2934857086093274,0.37495294246826444,-0.02483277827019855,1.0
7080981,117,124,124,143,20,0.0,2,1.1922961,1.0548144674568865,0.5043015885853106,0.07627232372325457,1.0
7081195,107,125,124,144,20,0.0,0,1.023254,0.4782735862119434,0.434236226948,0.4363279789677134,1.0
7081196,108,125,124,145,20,0.0,0,0.99854815,0.4608382804128776,0.2915168557694249,0.4042354673148312,1.0
7081197,109,125,124,146,20,0.0,2,0.6544774,0.2856944706030302,0.2487389863222165,0.09107011974743333,1.0
7081199,111,125,124,148,20,0.0,1,0.91280746,0.6489521396713183,0.2660950667223809,-0.27279399713843666,1.0
7081200,112,125,124,149,20,0.0,0,1.4327259,1.2196473204822693,0.36115926032782986,-0.39986672998936507,1.0
7081201,113,125,124,150,20,0.0,0,1.951662,1.4093293449743176,0.2830334501662228,-0.5007624626158124,1.0
7081202,114,125,124,151,20,0.0,0,2.1383016,1.7945272699295445,0.22252850226558754,-0.5042795836898044,1.0
7081203,115,125,124,152,20,0.0,0,1.7923694,1.769540085130582,0.28509775303655605,-0.5546793335918134,1.0
7081204,116,125,124,153,20,0.0,2,1.1045607,1.0542546991875712,0.24782659868331505,-0.1308102533723534,1.0
7081419,107,126,124,155,20,0.0,0,0.7931762,0.4439687270811525,0.260537268938156,0.49828317761412627,1.0
7081420,108,126,124,156,20,0.0,1,0.7077251,0.33702123850383314,0.08480124157289558,0.37843956585567845,1.0
7081421,109,126,124,157,20,0.0,3,0.5440573,0.21493820617535994,0.0982597260275652,0.2981105131699757,1.0
7081423,111,126,124,159,20,0.0,0,1.1582098,0.9098099456993701,0.10685664916308173,-0.10706425019645739,1.0
7081424,112,126,124,160,20,0.0,0,1.0328846,0.8409977028073756,0.26646988329592924,-0.3856769494887634,1.0
7081425,113,126,124,161,20,0.0,0,1.2959164,0.9764372805877158,0.12464095178824842,-0.39609618504191957,1.0
7081426,114,126,124,162,20,0.0,0,1.2654743,1.0473228103715864,0.29258721488525546,-0.44331388151043316,1.0
7081427,115,126,124,163,20,0.0,0,1.2703809,1.0829343297677945,0.3246068758217519,-0.44326601920265624,1.0
7081428,116,126,124,164,20,0.0,0,1.3667228,1.1997969734620408,0.4726984525279699,-0.23096567019179262,1.0
7081429,117,126,124,165,20,0.0,1,1.1488674,1.2316862481218218,0.4207944557964931,-0.12912250086929916,1.0
7081643,107,127,124,166,20,0.0,1,0.6385132,0.19581831978080688,0.08224920648448075,0.3574480888316373,1.0
7081644,108,127,124,167,20,0.0,3,0.41176137,0.07027172310087011,0.08474906677182965,0.4454422839153627,1.0
7081647,111,127,124,170,20,0.0,0,0.99700665,0.7164640829857893,0.196828523096543,-0.18514133989728884,1.0
7081648,112,127,124,171,20,0.0,0,1.3874246,0.5881442506702782,0.5253194710422784,-0.4859877675785571,1.0
7081649,113,127,124,172,20,0.0,0,1.4230677,0.5899039315224149,0.4823272015552367,-0.5459519624976138,1.0
7081650,114,127,124,173,20,0.0,0,1.1780208,0.712431850741048,0.39291425729873797,-0.5230029075425915,1.0
7081651,115,127,124,174,20,0.0,0,0.9991307,0.6634860017788116,0.45522442882247716,-0.416200160951159,1.0
7081652,116,127,124,175,20,0.0,2,0.8526388,0.2812753779789087,0.49368925389259205,-0.4445917632002899,1.0
7081653,117,127,124,176,20,0.0,1,1.0897776,0.6110175820378407,0.6156487170811017,0.03223866741896828,1.0
7081868,108,128,124,178,20,0.0,3,0.34592092,0.07560672990125268,0.013219205246630868,0.36628237529302965,1.0
7081869,109,128,124,179,20,0.0,0,0.62834203,0.392002768612568,0.15166643274537572,0.2287352159331081,1.0
7081870,110,128,124,180,20,0.0,0,0.7541691,0.37895718704268444,0.26230502642678727,-0.02662063388765719,1.0
7081871,111,128,124,181,20,0.0,2,0.7437967,0.4792601577767883,0.11481013843569267,-0.441330577390866,1.0
7081872,112,128,124,182,20,0.0,0,1.3332938,0.476871633329057,0.7605998024279581,-0.5398433348431187,1.0
7081873,113,128,124,183,20,0.0,0,1.4144083,0.7507671771368838,0.49319275064105556,-0.5575524568216468,1.0
7081874,114,128,124,184,20,0.0,0,0.9802104,0.8856499171536978,0.32254929148287187,-0.5987859216747046,1.0
7081876,116,128,124,186,20,0.0,2,0.8224131,0.06738177604868467,0.461470092676966,-0.3624274284400599,1.0
7081877,117,128,124,187,20,0.0,0,1.2003527,0.4131582832954079,0.7433377193126128,0.1275630472241394,1.0
7082091,107,129,124,188,20,0.0,3,0.3787319,0.10818909664928596,0.042669600027621796,0.4014797465076744,1.0
7082092,108,129,124,189,20,0.0,0,0.5829032,0.32039908524533195,0.10733899064853424,0.38308465480706344,1.0
7082094,110,129,124,191,20,0.0,0,1.0438659,0.3922917908107695,0.20647295004544572,-0.018680483102745792,1.0
7082096,112,129,124,193,20,0.0,0,1.2717406,0.3869017918845525,0.9459922989348721,-0.5345834568155344,1.0
7082097,113,129,124,194,20,0.0,0,1.172986,0.7669467331324099,0.5107837909782292,-0.555378496568824,1.0
7082098,114,129,124,195,20,0.0,2,1.0449172,0.32228880993390246,0.6452419038246626,-0.4069109261027276,1.0
7082099,115,129,124,196,20,0.0,0,1.1615304,0.7373087377903332,0.49867874953164054,-0.49286945170956753,1.0
7082100,116,129,124,197,20,0.0,0,1.2140837,0.2572399316767472,0.5567876222640851,-0.0448694620289336,1.0
7082101,117,129,124,198,20,0.0,0,1.0424668,0.2951039340513682,0.5603579348589298,0.18969976532072896,1.0
7082315,107,130,124,199,20,0.0,1,0.47340488,0.2138215335443774,0.11695534034907949,0.3338297334713518,1.0
7082316,108,130,124,200,20,0.0,0,0.69739777,0.3521357293887431,0.0826520247169931,0.3195207125732416,1.0
7082317,109,130,124,201,20,0.0,0,0.6559922,0.4037134086532892,0.1319910212098716,0.17992194033944425,1.0
7082318,110,130,124,202,20,0.0,0,1.1933306,0.22408088575066923,0.42936990553231313,-0.08840846404042096,1.0
7082320,112,130,124,204,20,0.0,0,1.1226666,0.3374576500651385,0.8646317588011087,-0.4641415053914086,1.0
7082321,113,130,124,205,20,0.0,0,1.3531893,0.5267522475501486,0.4832247512777536,-0.5244660824542349,1.0
7082322,114,130,124,206,20,0.0,0,1.1227998,0.8984199886208858,0.4071807613595426,-0.5501644611357612,1.0
7082323,115,130,124,207,20,0.0,0,1.3194973,0.5637327419305972,0.4841744926408059,-0.3904276043174427,1.0
7082324,116,130,124,208,20,0.0,0,1.2258564,0.15910957704333584,0.5730918070869486,0.02892565508632231,1.0
7082325,117,130,124,209,20,0.0,0,0.8797762,0.17405629253342814,0.6014751028285611,0.29433466496731714,1.0
7082539,107,131,124,210,20,0.0,1,0.47156143,0.2627262745429965,0.026117140896113562,0.1563911487936478,1.0
7082540,108,131,124,211,20,0.0,1,0.49470952,0.3049698261853742,0.017939533453212784,0.1425390310169429,1.0
7082541,109,131,124,212,20,0.0,3,0.573566,0.16347139811749933,0.3073756464706134,0.2907966729521326,1.0
7082542,110,131,124,213,20,0.0,0,1.0819771,0.3427466019271113,0.46120383942775844,-0.08169337754160008,1.0
7082543,111,131,124,214,20,0.0,1,0.8293663,0.3937361190515354,0.29503046754953577,-0.1426945515384196,1.0
7082544,112,131,124,215,20,0.0,0,1.0576311,0.4062235464605032,0.5154122190144145,-0.3774558981363772,1.0
7082545,113,131,124,216,20,0.0,0,1.1835469,0.5807989841600981,0.11844202759200265,-0.3409794643550186,1.0
7082546,114,131,124,217,20,0.0,0,1.1496363,0.6700338969913077,0.4219138423036984,-0.465363323681979,1.0
7082547,115,131,124,218,20,0.0,1,1.101711,0.2922797370760492,0.6215287188875611,-0.2219876515027164,1.0
7082548,116,131,124,219,20,0.0,0,1.0905734,0.23593468441917687,0.606649632764745,0.006629088660622651,1.0
7082549,117,131,124,220,20,0.0,1,0.7710076,0.20933172676872377,0.30215105334372505,0.4712858899169154,1.0
7082763,107,132,124,221,20,0.0,0,0.568092,0.32058732676266677,0.07371399367422148,0.2155301645412958,1.0
7082764,108,132,124,222,20,0.0,3,0.50840336,0.28097084370334574,0.013979311939426742,0.3289158338727032,1.0
7082765,109,132,124,223,20,0.0,1,0.7001856,0.5689282517431832,0.028319034480105202,0.2040981086012485,1.0
7082766,110,132,124,224,20,0.0,1,1.0873895,0.5385414660024068,0.052091971676393206,0.032799954663294315,1.0
7082767,111,132,124,225,20,0.0,1,0.92522055,0.7094701534084051,0.07153014329446922,-0.045854231424724785,1.0
7082768,112,132,124,226,20,0.0,0,1.2783345,0.7458181263235154,0.45447790002296035,-0.28885241597891786,1.0
7082769,113,132,124,227,20,0.0,0,1.1328253,0.5689129534086066,0.40512421639137813,-0.366175755605603,1.0
7082770,114,132,124,228,20,0.0,1,1.1534818,0.5264015127972034,0.5216222168156993,-0.3227862191883191,1.0
7082771,115,132,124,229,20,0.0,1,1.0690322,0.20027838569428563,0.7684997028553431,-0.12697452547358679,1.0
7082772,116,132,124,230,20,0.0,2,0.9261724,-0.09052861259371639,0.7988645281077509,0.24868169464516893,1.0
7082773,117,132,124,231,20,0.0,2,0.75630105,0.41035681091383125,0.16850060705388065,0.43433333790675427,1.0
7082987,107,133,124,232,20,0.0,0,0.74559146,0.2679861563276334,0.24349816086864642,0.2987280935049082,1.0
7082988,108,133,124,233,20,0.0,0,1.0097069,0.3082085259793782,0.2480239256112008,0.22948834300025597,1.0
7082989,109,133,124,234,20,0.0,0,1.0174823,0.3899686021803434,0.3983508681178007,0.10615453583528753,1.0
7082990,110,133,124,235,20,0.0,0,1.1398857,0.4767405329579154,0.28607339887983246,-0.04934085533191463,1.0
7082991,111,133,124,236,20,0.0,0,1.1850293,0.6039592086752202,0.2717539847308294,-0.16523756397900266,1.0
7082992,112,133,124,237,20,0.0,0,1.3236735,0.5727940715441832,0.4299607441275737,-0.29336635400435157,1.0
7082993,113,133,124,238,20,0.0,0,1.1305026,0.518356209761946,0.2798813019852509,-0.26244066657924553,1.0
7082994,114,133,124,239,20,0.0,0,1.1417568,0.516143801928046,0.44853093603108474,-0.26651589573087375,1.0
7082995,115,133,124,240,20,0.0,1,1.1789752,0.16817395511107167,0.6552663138062041,-0.0297743223549228,1.0
7082996,116,133,124,241,20,0.0,3,0.82165134,0.2588734274460843,0.19338804958825404,0.370317196302663,1.0
7082997,117,133,124,242,20,0.0,2,0.7390318,0.3730078260721501,0.1458327653423807,0.4712077674171655,1.0
7138091,107,123,125,243,20,0.0,0,0.8092655,0.5775912954694804,0.23650647117877993,0.5246574133626589,1.0
7138092,108,123,125,244,20,0.0,0,0.78754795,0.55923202466472,0.15558967329061069,0.4721705615520298,1.0
7138093,109,123,125,245,20,0.0,0,0.84982866,0.5781046612682273,0.3872467550547798,0.20860644871608738,1.0
7138094,110,123,125,246,20,0.0,1,0.8954005,0.6608091431021964,0.4747048089824071,0.12144374610507135,1.0
7138095,111,123,125,247,20,0.0,1,1.1104703,0.9450500778460644,0.46336254461471194,-0.09320679034618047,1.0
7138096,112,123,125,248,20,0.0,0,1.5833019,1.701554518161712,0.4727351442528517,-0.4097699150441978,1.0
7138097,113,123,125,249,20,0.0,0,1.4565226,2.1464958652277875,0.15230169606391264,-0.44318579137353287,1.0
7138098,114,123,125,250,20,0.0,0,2.1289523,2.1313945509895653,0.25770035108021744,-0.5068809834989222,1.0
7138099,115,123,125,251,20,0.0,0,2.0345426,2.158132773435607,0.2169056300691195,-0.46741460264745915,1.0
7138100,116,123,125,252,20,0.0,0,1.5141164,2.198056401247902,0.1386406393234443,-0.3671846091711087,1.0
7138101,117,123,125,253,20,0.0,2,1.0996766,0.9550500581246193,0.42818109827848916,0.17417937094898997,1.0
7138315,107,124,125,254,20,0.0,2,0.6227622,0.4860382778977396,0.060824317300740414,0.47239307900553,1.0
7138316,108,124,125,255,20,0.0,0,0.8761253,0.4403544507616741,0.2412690834157553,0.41661088178705197,1.0
7138317,109,124,125,256,20,0.0,3,0.6820257,0.2670003793462515,0.11875397618332839,0.2766454176114935,1.0
7138318,110,124,125,257,20,0.0,3,0.7834713,0.45665755232008176,0.06250849157322481,0.213467257050865,1.0
7138319,111,124,125,258,20,0.0,0,1.2446703,1.24239480074947,0.2048267819974352,-0.15520796297643205,1.0
7138320,112,124,125,259,20,0.0,0,1.389697,1.5920417865404533,0.2594724404497724,-0.38833145744092096,1.0
7138321,113,124,125,260,20,0.0,0,1.6789254,1.656096892551816,0.17581310478995668,-0.4335618913195191,1.0
7138322,114,124,125,261,20,0.0,0,2.0931838,1.7564545840847199,0.22756100279868563,-0.43134367465574325,1.0
7138323,115,124,125,262,20,0.0,0,1.6383566,1.7357435661760674,0.1104970300617743,-0.4465670883459608,1.0
7138324,116,124,125,263,20,0.0,0,1.1795863,1.831215076957969,0.13884015585060963,-0.34178155330221943,1.0
7138539,107,125,125,265,20,0.0,0,0.74582106,0.5291778148836003,0.11898982493236747,0.5391371250184669,1.0
7138540,108,125,125,266,20,0.0,2,0.65941495,0.3325842201771163,0.05426468521111628,0.29626078735828004,1.0
7138542,110,125,125,268,20,0.0,2,0.8381859,0.4311336360919099,0.17785076647148243,0.26903699710934514,1.0
7138544,112,125,125,270,20,0.0,0,1.3239526,1.1040728566943518,0.18798040793379597,-0.321786880564601,1.0
7138545,113,125,125,271,20,0.0,0,1.4825853,1.0727191308921582,0.10938467960032128,-0.3483365766236958,1.0
7138546,114,125,125,272,20,0.0,0,1.4377528,1.1614166808879676,0.1087251280934917,-0.33518031238589263,1.0
7138547,115,125,125,273,20,0.0,0,1.1572427,1.0493303639926082,0.2672141585349071,-0.33083660974322443,1.0
7138548,116,125,125,274,20,0.0,0,1.1524563,1.1653679607108314,0.2556274537358302,-0.19416596740661501,1.0
7138549,117,125,125,275,20,0.0,2,0.85510635,0.4114904158546894,0.5818214609030631,0.27188533175723906,1.0
7138763,107,126,125,276,20,0.0,1,0.6325875,0.29065917230968524,0.11541541945117864,0.4558232607829346,1.0
7138764,108,126,125,277,20,0.0,0,0.67026323,0.3654214881361819,0.12138718513083015,0.3904458135026976,1.0
7138765,109,126,125,278,20,0.0,2,0.59423155,0.253850940563071,0.1542122586136191,0.4189211506518814,1.0
7138766,110,126,125,279,20,0.0,2,0.73811,0.44380405387795424,0.08550292563542153,0.29626215248099796,1.0
7138767,111,126,125,280,20,0.0,0,0.94350845,0.8063980428727321,0.10034839555013153,-0.12800343271389664,1.0
7138768,112,126,125,281,20,0.0,0,1.1179787,0.6674220379276562,0.18221438600529247,-0.29965691272488565,1.0
7138769,113,126,125,282,20,0.0,0,0.9910778,0.6409035966945323,0.05915545500050381,-0.24987058341419857,1.0
7138770,114,126,125,283,20,0.0,0,0.9187147,0.6043359734971545,0.20403702092971723,-0.25820216536522517,1.0
7138771,115,126,125,284,20,0.0,0,0.7844377,0.6200526911996248,0.17094416056173897,-0.2034560668837035,1.0
7138772,116,126,125,285,20,0.0,0,0.9926234,0.6062555311285781,0.40628689563802395,-0.028242103755722267,1.0
7138987,107,127,125,287,20,0.0,3,0.4262821,0.14139158050753578,0.02652065833663506,0.4805011055973271,1.0
7138988,108,127,125,288,20,0.0,3,0.39328423,0.12428925541735754,0.03877148513282955,0.3749140515093723,1.0
7138990,110,127,125,290,20,0.0,2,0.70709157,0.29623066415327937,0.1327124579875736,0.18390504587878995,1.0
7138991,111,127,125,291,20,0.0,0,0.89313596,0.5735027232331515,0.14387118050256276,-0.20639509707681394,1.0
7138992,112,127,125,292,20,0.0,0,1.0318091,0.4867988155428812,0.23220469034837163,-0.37091870605938754,1.0
7138993,113,127,125,293,20,0.0,0,1.052008,0.4492643375771522,0.12254934570247197,-0.32840271307234886,1.0
7138994,114,127,125,294,20,0.0,0,1.101141,0.5472438233960152,0.16083060765273907,-0.23704977329518298,1.0
7138995,115,127,125,295,20,0.0,0,0.86896604,0.44414931325221363,0.16868444207917993,-0.1741272062008412,1.0
7138996,116,127,125,296,20,0.0,0,0.9144092,0.31390482104066725,0.4235980527248385,0.06665798090851538,1.0
7138997,117,127,125,297,20,0.0,2,0.6994679,0.3582609578394403,0.38196939217466896,0.350844178556564,1.0
7139212,108,128,125,299,20,0.0,2,0.43553022,0.064757241523141,0.10049231978068815,0.44055123627196724,1.0
7139213,109,128,125,300,20,0.0,0,0.725355,0.5484137098532427,0.07960793166531542,0.24935560673494891,1.0
7139214,110,128,125,301,20,0.0,0,0.7512139,0.46144931076205925,0.13149762037888021,-0.052209403365330614,1.0
7139215,111,128,125,302,20,0.0,1,0.62349194,0.2769078175472026,0.2208872900219161,-0.3563524741506471,1.0
7139216,112,128,125,303,20,0.0,0,1.0775498,0.4607296301145199,0.5621481213317711,-0.43389915670484286,1.0
7139217,113,128,125,304,20,0.0,0,1.0976964,0.4359413696777482,0.4928219291661925,-0.4757526963976505,1.0
7139218,114,128,125,305,20,0.0,0,0.972931,0.6819945192258995,0.15358855006406202,-0.39201757318027847,1.0
7139219,115,128,125,306,20,0.0,0,0.98371977,0.4128895187499447,0.2215784769994104,-0.19147610664342482,1.0
7139220,116,128,125,307,20,0.0,0,0.71143913,0.18852361732639866,0.38688876341863176,0.0822247161369211,1.0
7139221,117,128,125,308,20,0.0,1,0.62374425,0.3392685620051911,0.3456944088207138,0.3272866385274037,1.0
7139435,107,129,125,309,20,0.0,0,0.5693868,0.10225519792230875,0.30638165263101214,0.4313742666564696,1.0
7139436,108,129,125,310,20,0.0,0,0.52583575,0.23635701459802874,0.09529339527648206,0.29457437992058616,1.0
7139437,109,129,125,311,20,0.0,0,0.67667335,0.3690553150267871,0.1192341607599902,0.12863819483128439,1.0
7139438,110,129,125,312,20,0.0,0,0.8415867,0.3755784603573391,0.1258514875926243,-0.0369348488756055,1.0
7139439,111,129,125,313,20,0.0,2,0.6133463,0.28984975611962044,0.2339809786221939,-0.3997434294330573,1.0
7139440,112,129,125,314,20,0.0,0,1.3521403,0.33636790916683,0.7139165916881236,-0.4464633390353342,1.0
7139441,113,129,125,315,20,0.0,1,0.9459322,0.7289103441982105,0.025089344455260558,-0.32602608119393534,1.0
7139442,114,129,125,316,20,0.0,0,1.1312335,0.895016713606254,0.27752918238465146,-0.5182563663271095,1.0
7139443,115,129,125,317,20,0.0,0,1.0022522,0.5048020807491816,0.21817045857069553,-0.20036310702292354,1.0
7139444,116,129,125,318,20,0.0,0,0.65369076,0.13065685504956448,0.4310983533860605,0.13387394416725426,1.0
7139445,117,129,125,319,20,0.0,2,0.56390375,-0.053911604297753844,0.47332371460961,0.16900712624786934,1.0
7139659,107,130,125,320,20,0.0,0,0.6463622,0.23678469964485224,0.15902542459336336,0.3459195643717276,1.0
7139660,108,130,125,321,20,0.0,0,0.6821657,0.26027077303437757,0.16721964100509548,0.30135833477085405,1.0
7139661,109,130,125,322,20,0.0,0,0.69632703,0.39914041236803344,0.06910606769696952,0.167297758162993,1.0
7139662,110,130,125,323,20,0.0,0,0.95346314,0.22753887057060077,0.29931796730053717,-0.08313175290824448,1.0
7139663,111,130,125,324,20,0.0,0,0.9087799,0.09836426688265804,0.7440061954058418,-0.2791939796867499,1.0
7139664,112,130,125,325,20,0.0,0,1.0844496,0.16584577962090685,0.9261931221479727,-0.45301061120397224,1.0
7139665,113,130,125,326,20,0.0,0,1.1877475,0.5006160958120108,0.4501284214472747,-0.43232296408300314,1.0
